title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - Navy Royal-Medium,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/252949703?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHXXzMehUbfdAugp33P6bqmczvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Washington  Letter - Navy Red-XX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Washington-Letter-CherryHth-Gold-Medium/337257918?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp7D2gy1i700LWqoyrTydTcAw-S20ZlG7dj-lGaoDSuLIitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHXdLmA9Zt_bKLTOWuxHLPnPzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Harlem  Letter - Navy White-Medium,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Harlem-Letter-HthGreen-White-XXX-Large/555566282?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp234bZVFSCSUmIUH4vgP4XUxntThjpMB1hQ95OalL0PLitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHXdLmA9Zt_bKLTOWuxHLPnPzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,13.97,,0,"Daxton Basic custom cities letters Premiun short sleeve t-shirts for men xs-3xl sizes and various colors available. Designed for any occasions sports, workout, work, business, party, date and any casual occasions. Double layered basic tee best choice for summer. Fabric laundered 5.50oz, soft-washed, 100% combed ring-spun cotton. We have different cities to choose from with different colors. All of Daxton products are manufactured using combed, ring-spun cotton and are specially laundereed to provide a lasting, ultra-soft feel.Positive impact on society has become part of our defined goals.","Great for Outside sports,workout, work, undershirt, and casual occasions,100% combed ring spun cotton,Athletic Heather 85% cotton 15% viscose,Charcoal Heather 80% cotton 20% viscose,Other Heathers 60% cotton 40% polyester,Soft washed, do not Bleach, do not Iron, Lay Flat or Hang Dry Recommended,Simple Clean Round Neck Short Sleeves Tee,Xs,Chest 16in, Length 27in / Sml,Chest 18in, Length 28in / Med,Chest 20in, Length 29in / Lrg,Chest 22in, Length 30 / 1xl,Chest 24in, Length 31 / 2xl,Chest 26in, Length 32in / 3xl,Chest 28in, Length 33in",
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - Navy Red-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/950054909?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWg6V4FAN2W7OQojntJh1NtzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - Navy Royal-Medium,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/252949703?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWg6V4FAN2W7OQojntJh1NtzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Seattle  Letter - HthCharcoal White-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Seattle-Letter-HthGrey-Black-Large/446385685?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp3_3e1dziuu79GfN79-4769s_aZ5TyofZAwrPHULMvzwitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHUuMieDdKGbI77giphPXZqZzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - Navy Royal-Medium,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/252949703?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVDp9Qa4MuqOLO4zE37V_4YzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - Navy Red-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/950054909?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVDp9Qa4MuqOLO4zE37V_4YzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Washington  Letter - Navy Red-XX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Washington-Letter-CherryHth-Gold-Medium/337257918?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp7D2gy1i700LWqoyrTydTcAw-S20ZlG7dj-lGaoDSuLIitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHUfr5D6dwZduWvKSOlsxZGXzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - HthGrey Black-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/721508650?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHXcnE1AX3Wv-Yi5ehBOXJYezvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - HthGrey Royal-XX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/286027213?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHXcnE1AX3Wv-Yi5ehBOXJYezvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Harlem  Letter - Navy White-Medium,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Harlem-Letter-HthGreen-White-XXX-Large/555566282?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp234bZVFSCSUmIUH4vgP4XUxntThjpMB1hQ95OalL0PLitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHUfr5D6dwZduWvKSOlsxZGXzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,13.97,,0,"Daxton Basic custom cities letters Premiun short sleeve t-shirts for men xs-3xl sizes and various colors available. Designed for any occasions sports, workout, work, business, party, date and any casual occasions. Double layered basic tee best choice for summer. Fabric laundered 5.50oz, soft-washed, 100% combed ring-spun cotton. We have different cities to choose from with different colors. All of Daxton products are manufactured using combed, ring-spun cotton and are specially laundereed to provide a lasting, ultra-soft feel.Positive impact on society has become part of our defined goals.","Great for Outside sports,workout, work, undershirt, and casual occasions,100% combed ring spun cotton,Athletic Heather 85% cotton 15% viscose,Charcoal Heather 80% cotton 20% viscose,Other Heathers 60% cotton 40% polyester,Soft washed, do not Bleach, do not Iron, Lay Flat or Hang Dry Recommended,Simple Clean Round Neck Short Sleeves Tee,Xs,Chest 16in, Length 27in / Sml,Chest 18in, Length 28in / Med,Chest 20in, Length 29in / Lrg,Chest 22in, Length 30 / 1xl,Chest 24in, Length 31 / 2xl,Chest 26in, Length 32in / 3xl,Chest 28in, Length 33in",
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - Navy Red-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/950054909?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHUxYY7Ta2eWhVTIKcs0KkIUzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - Navy Royal-Medium,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/252949703?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHUxYY7Ta2eWhVTIKcs0KkIUzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - HthGrey Black-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/721508650?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHX9G2CAdY20fbaYjGlpEnGvzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - HthGrey Black-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/721508650?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHX_7ANdg1gE2UZqa1tnPCI8zvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - HthGrey Royal-XX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/286027213?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHX_7ANdg1gE2UZqa1tnPCI8zvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Washington  Letter - HthGrey Navy-XXX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Washington-Letter-CherryHth-Gold-Medium/621090698?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp7D2gy1i700LWqoyrTydTcAw-S20ZlG7dj-lGaoDSuLIitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWmbmeaQZWS_ySlklNCnNIlzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Harlem  Letter - HthGray Black-XXX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Harlem-Letter-HthGreen-White-XXX-Large/530170661?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp234bZVFSCSUmIUH4vgP4XUxntThjpMB1hQ95OalL0PLitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWmbmeaQZWS_ySlklNCnNIlzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - HthGrey Royal-XX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/286027213?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHX9G2CAdY20fbaYjGlpEnGvzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Dickies Big and Tall Men's Short Sleeve Twill Work Shirt,https://www.walmart.com/ip/Dickies-Big-and-Tall-Men-s-Short-Sleeve-Twill-Work-Shirt/10980616?variantFieldId=actual_color,24.99,4.7,2488,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Washington  Letter - HthGrey Navy-XXX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Washington-Letter-CherryHth-Gold-Medium/621090698?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp7D2gy1i700LWqoyrTydTcAw-S20ZlG7dj-lGaoDSuLIitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVIiNKI_ORHOoQN6nA0MkE1zvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Harlem  Letter - HthGray Black-XXX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Harlem-Letter-HthGreen-White-XXX-Large/530170661?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp234bZVFSCSUmIUH4vgP4XUxntThjpMB1hQ95OalL0PLitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVIiNKI_ORHOoQN6nA0MkE1zvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nashville  Letter - HthGrey Black-Small,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nashville-Letter-HthCharcoal-Gold-XXX-Large/721508650?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp2fwGV6WeIBOYX49e8TD4hfHM9N0Jp859HR6MMp2Z-3kitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWByMLxeo_ayRt3fiso_6BPzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Kentucky  Letter - HthGrey Royal-XX-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Kentucky-Letter-HthCharcoal-White-Small/286027213?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp_OJ2GdYcpQ3W8Z9TVfk6ySKf14mr0f39YozZiAIsSBGitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHWByMLxeo_ayRt3fiso_6BPzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=2&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Daxton Premium Basic Crew Neck Short Sleeve Tshirt Cities Nebraska  Letter - Black White-Large,https://www.walmart.com/ip/Daxton-Premium-Basic-Crew-Neck-Short-Sleeve-Tshirt-Cities-Nebraska-Letter-HthGrey-Red-XXX-Large/283414563?wpa_bd=&wpa_pg_seller_id=6EA84B91B43C4819AF5AB22B911C3617&wpa_ref_id=wpaqs:qmzvt01YwxG3y4xCwbgpdBSs4ZE_DlSRRJjtcvbanDD-psC0j5tU4OlYrjvaHacfjsss6c7HYgPXqcEk7JAVp1l369H02NVQkEx_ndmcJkjONGGCFuHR_PVkA3_Z6wXkitDTx4Hk3-mn9BV2fxygt1kLam3XYNTd0Vdhzf84xHVnTOcELo_2yPlk6NNPH4InzvutgEcxFvKSYet36H1sSQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,11.97,,0,,,Clothing
Hanes Men's EcoSmart Short Sleeve T-shirt (4-pack),https://www.walmart.com/ip/Hanes-Men-s-EcoSmart-Short-Sleeve-T-shirt-4-pack/54188543?variantFieldId=actual_color,18.00,4.2,118,,,Clothing
Hanes Women's Slub Jersey Shirred V-Neck T Shirt,https://www.walmart.com/ip/Hanes-Women-s-Slub-Jersey-Shirred-V-Neck-T-Shirt/55568563?variantFieldId=actual_color,6.99,4.2,553,,,Clothing
Hanes Women's Stretch Cotton Raglan 3/4-Sleeve Tee,https://www.walmart.com/ip/Hanes-Women-s-Stretch-Cotton-Raglan-3-4-Sleeve-Tee/55523715?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:Qf9_I7Hk-XGIv1ry9j2ouRWbfvqFWzLQNdrAch8khRZIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUA8XgWSg9UVeglBimGYp-bdRcKVWWCir5yfWjWh_hUker5x5SHyOI0e4tHrIAU7mCXw5pOiCCsH11rdKwwJ99lMxy_tHmmYjJMnu3kzpGEuzI4t1OCtD9WKsGqRyfP49k9w&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__&variantFieldId=actual_color,9.96,4.4,868,,,Clothing
