title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
3 Hole Tactical Balaclava Facemasks Face Mask Beanies Beany For Men Women Ski Biker Military Caps,https://www.walmart.com/ip/3-Hole-Tactical-Balaclava-Facemasks-Face-Mask-Beanies-Beany-For-Men-Women-Ski-Biker-Military-Caps/114669556?variantFieldId=actual_color,9.95,,0,,,Clothing
Aqua Design Children’s Face Mask Neck Gaiter: Kids Reusable Bandana Tube: UPF 50+ UV Sun Dust Wind Protection: Pink Water size XL,https://www.walmart.com/ip/Aqua-Design-Children-s-Face-Mask-Neck-Gaiter-Kids-Reusable-Bandana-Tube-UPF-50-UV-Sun-Dust-Wind-Protection-Aqua-Sky-size-2XL/794650143?variantFieldId=actual_color,15.95,,0,,,Clothing
DALIX Cloth Face Mask Reuseable Washable in Red Made in USA - S-M Size (5 Pack),https://www.walmart.com/ip/DALIX-Cloth-Face-Mask-Reuseable-Washable-in-Assorted-Colors-Made-in-USA-L-XL-Size-5-Pack/519120182?variantFieldId=actual_color,25.99,4.4,728,,,Clothing
NK HOME Handmade Wristlet Round Key Ring Chain Leather/ Silicone Oversized Bracelet Bangle Keychain Holder Tassel for Women Girl,https://www.walmart.com/ip/NK-HOME-Handmade-Wristlet-Round-Key-Ring-Chain-Leather-Silicone-Oversized-Bracelet-Bangle-Keychain-Holder-Tassel-for-Women-Girl/909255773?variantFieldId=actual_color,8.99,3.9,7,,,Clothing
Lavaport Cute Baby Deer Pattern Winter Warm Fleece Slip-on Shoes 0-18 Months,https://www.walmart.com/ip/Lavaport-Cute-Baby-Deer-Pattern-Winter-Warm-Fleece-Slip-on-Shoes-0-18-Months/691623729,14.99,,0,,,Clothing
Face Mask 100% Cotton 2 layers Washable Reusable Mask Adult Size Red,https://www.walmart.com/ip/Face-Mask-100-Cotton-2-layers-Washable-Reusable-Mask-Adult-Size-Navy/439725867,7.99,4.3,54,,,Clothing
Face Mask 100% Cotton Anti-Dust Cover Safety Outdoor Child Size Strawberry,https://www.walmart.com/ip/Washable-Reusable-Face-Mask-Soft-Cotton-Outdoor-Safety-Dust-Proof-Cover-Red-Heart-Child-Size/598181637,7.99,4.2,13,,,Clothing
Men's Fanatics Branded Red Detroit Red Wings Adjustable Hat - OSFA,https://www.walmart.com/ip/Men-s-Fanatics-Branded-Red-Detroit-Red-Wings-Adjustable-Hat-OSFA/439327748,10.42,,0,"You are a fiercely loyal Detroit Red Wings fan who loves to go all out every game day. Elevate your devotion to the next level by putting on this awesome Detroit Red Wings adjustable hat from Fanatics Branded. This cap features stunning Detroit Red Wings graphics, perfect for highlighting your unwavering fandom for the team.","Free shipping on orders over $35 on the Walmart Fan Shop by Fanatics,Material: 100% Polyester,Mid Crown,Structured fit,Curved bill,Adjustable hook and loop fastener strap,Six panels with eyelets,Raised embroidery,One size fits most,Woven graphics on hook and loop fastener strap,Surface washable,Officially licensed,Imported,Brand: Fanatics Branded",Sports & Outdoors
Big Accessories 6-Panel Twill Unstructured Cap,https://www.walmart.com/ip/Big-Accessories-6-Panel-Twill-Unstructured-Cap/187666676,5.96,4.4,158,"100% cotton twill; 6-panel, unstructured, low-profile; sewn eyelets; hook and loop closure;100% cotton twill; 6-panel, unstructured, low-profile; sewn eyelets; Velcro® closure;",,
1-1/2 in. US Steer Hide Leather Pebble Grain Men's Belt w/ Antq. Nickel Roller Buckle- Black,https://www.walmart.com/ip/1-1-2-in-US-Steer-Hide-Leather-Pebble-Grain-Men-s-Belt-w-Antq-Nickel-Roller-Buckle-Black/55038623,14.49,4.0,46,,,Clothing
"HDE Y-Back Suspenders for Men Clip On Adjustable Elastic 1"" Wide Solid Braces (Navy Blue, 42 inches)",https://www.walmart.com/ip/HDE-Y-Back-Suspenders-for-Men-Clip-On-Adjustable-Elastic-1-Wide-Solid-Braces-Navy-Blue-42-inches/140784254,8.99,4.0,24,,,Clothing
"Eastsport Sport Tier Athleisure Backpack, Static Camo",https://www.walmart.com/ip/Eastsport-Sport-Tier-Athleisure-Backpack-Static-Camo/429036555,7.00,4.8,18,,,Clothing
"Eastsport Multi-Purpose Millennial Tech Backpack, Black",https://www.walmart.com/ip/Eastsport-Multi-Purpose-Millennial-Tech-Backpack-Black/894462417,7.00,4.5,22,,,Clothing
"Augusta Men's Close-Fitting Knit Beanie, White, One Size",https://www.walmart.com/ip/Augusta-Men-s-Close-Fitting-Knit-Beanie-White-One-Size/43398736,4.33,3.8,5,,,Clothing
All Sizes Men's Golf Belt in 1.5 Black Slider Belt Buckle with Adjustable Canvas Web Belt XXX-Large Red,https://www.walmart.com/ip/All-Sizes-Men-s-Golf-Belt-in-1-5-Black-Slider-Belt-Buckle-with-Adjustable-Canvas-Web-Belt-XXX-Large-Red/454971086,9.99,4.7,18,,,Clothing
"IBENZER MacBook Air 13 Inch Case Old Version 2010-2017, Soft Touch Hard Case Shell Cover with Keyboard Cover for Apple MacBook Air 13 A1369 1466 NO Touch ID,Yellow,MMA13YW+1",https://www.walmart.com/ip/iBenzer-Basic-Soft-Touch-Series-Plastic-Hard-Case-Keyboard-Cover-for-Apple-Macbook-Air-13-inch-13-A1369-1466-Purple/668384870?variantFieldId=actual_color,14.99,3.9,12,"iBenzer Basic Macbook Air 13 Inch Case (NO Retina Display, NO Touch ID) --- Soft-Touch Series Plastic Hard Case McBooks are beautiful. That's why we made sure that our MacBook Air 13 case offers maximum protection while retaining the MacBook’s aesthetics. Our casing was built to work with MacBook design elements to ensure that the sleek and minimal design of your MacBook is retained. This case is compatible with: MacBook Air 13 Inch No Touch ID (Models: A1466 / A1369) 2009-2017 Model: A1466/1369 · Release 2017: MQD32LL/A, MQD42LL/A; Release 2016: MMGF2LL/A, MMGG2LL/A; Release 2015: MJVE2LL/A, MJVG2LL/A; Release 2014, 2013, 2012: MD760LL/B, MD760LL/A, MD761LL/A, MD231LL/A, MD232LL/A Model: A1369 · Release 2010: MC503LL/A, MC504LL/A, MC965LL/A, MC966LL/A NOT compatible with: · New Macbook Air 13 Inch with Touch ID A1932 Released 2018 · Macbook Air 13 Inch with Retina Display Model A1425 or A1502 · Macbook Pro 13 Inch Model A1278 · Macbook White 13 Inch","Release 2017: MQD32LL/A, MQD42LL/A ,Release 2016: MMGF2LL/A, MMGG2LL/A ,Release 2015: MJVE2LL/A, MJVG2LL/A ,Release 2014, 2013, 2012: MD760LL/B, MD760LL/A, MD761LL/A, MD231LL/A, MD232LL/A Model: A1369 ,Release 2010: MC503LL/A, MC504LL/A, MC965LL/A, MC966LL/A NOT compatible with: ,MacBook Air 13 Inch with Retina Display and Touch ID ,MacBook Pro 13 Inch ,MacBook White 13 Inch",Electronics
Riderbag 35L Reflective Backpack Biking Backpack Hi Vis,https://www.walmart.com/ip/Riderbag-35L-Reflective-Backpack-Biking-Backpack-Hi-Vis/752515851,89.99,,0,,,Clothing
Super Soft Beanbag Chair Cover Memory foam sandbag Seat Cover Detachable Particles Filled Lounger Sofa Furniture Sofa Tatami Suitable for Adults Kids 29.9 x 26.8 x 23.6'',https://www.walmart.com/ip/Super-Soft-Beanbag-Chair-Cover-Memory-foam-sandbag-Seat-Detachable-Particles-Filled-Lounger-Sofa-Furniture-Tatami-Suitable-Adults-Kids-29-9-x-26-8-23/999957798?variantFieldId=actual_color,44.99,,0,,,Home
MLC Eyewear 'Eddy Round Fashion Sunglasses in Yellow-leopard,https://www.walmart.com/ip/MLC-Eyewear-Eddy-Round-Fashion-Sunglasses-in-Black-green/144861572,8.00,,0,,,Clothing
DODOING Stuffed Storage Bean Bag Chair Cover (No Filler) Extra Large Beanbag Cover Stuffed Animal Storage or Memory Foam Soft Premium Corduroy Covers 8 Colors for Kids and Adults,https://www.walmart.com/ip/DODOING-Stuffed-Storage-Bean-Bag-Chair-Cover-No-Filler-Extra-Large-Beanbag-Animal-Memory-Foam-Soft-Premium-Corduroy-Covers-8-Colors-Kids-Adults/825489168?variantFieldId=actual_color,37.89,,0,,,Home
1pc Sofa Cover Large Bean Bag Cover Single Seat Solid Beanbag Living Room Clothes Organizer Without Filler 70x80cm,https://www.walmart.com/ip/1pc-Sofa-Cover-Large-Bean-Bag-Cover-Single-Seat-Solid-Beanbag-Living-Room-Clothes-Organizer-Without-Filler-70x80cm/202752804,23.99,,0,,,Home
Pudcoco Baby Headwrap Solid Color Kids Turban Ball Knot Beanie Hat Winter Cap,https://www.walmart.com/ip/Pudcoco-Baby-Headwrap-Solid-Color-Kids-Turban-Ball-Knot-Beanie-Hat-Winter-Cap/730901860,7.79,,0,,,Clothing
Pudcoco Baby Sun Hat Cap Cotton Summer Beach Striped Brim 8-20 Months,https://www.walmart.com/ip/Pudcoco-Baby-Sun-Hat-Cap-Cotton-Summer-Beach-Striped-Brim-8-20-Months/318331001?variantFieldId=actual_color,5.39,,0,,,Clothing
Pudcoco Baby Boy Girl Sport Hat Kids Baseball Cap Sunhat Cap Adjustable Caps,https://www.walmart.com/ip/Pudcoco-Baby-Boy-Girl-Sport-Hat-Kids-Baseball-Cap-Sunhat-Cap-Adjustable-Caps/256481024?variantFieldId=actual_color,8.99,,0,,,Clothing
Pudcoco Toddler Kids Baby Winter Beanie Warm Hat Hooded Scarf Knitted Cap,https://www.walmart.com/ip/Pudcoco-Toddler-Kids-Baby-Winter-Beanie-Warm-Hat-Hooded-Scarf-Knitted-Cap/743961756?variantFieldId=actual_color,8.09,,0,,,Clothing
"VonZipper Women's Dolls Sunglasses,OS,Yellow/Brown",https://www.walmart.com/ip/VonZipper-Women-s-Dolls-Sunglasses-OS-Yellow-Brown/475512559,110.00,,0,,,Clothing
VonZipper Feenom Adult Snowmobile Goggles - Black Gloss/Yellow Chrome / One Size,https://www.walmart.com/ip/VonZipper-Feenom-Adult-Snowmobile-Goggles-Black-Gloss-Yellow-Chrome-One-Size/146221279?variantFieldId=actual_color,140.00,,0,"The Godfather of all goggles, the Feenom hands out a whole lotta steez to make them fall to their knees and repent if you please. 100% UV Protection. Anti-Fog coated. Articulating helmet hinge. Dual adjustable strap. Thermopolyurethane injection frame. Wide peripheral vision. 2013 Model.","Color: Black Gloss/Yellow Chrome,Size: One Size Fits All,VonZipper Feenom Winter Sport Snowmobile Goggles Eyewear for Adult,2013 Model",Sports & Outdoors
Innovative Super Light Flat Five-Folded Advertising Umbrella Sun Rain Folding Mini Pocket Umbrella,https://www.walmart.com/ip/Innovative-Super-Light-Flat-Five-Folded-Advertising-Umbrella-Sun-Rain-Folding-Mini-Pocket-Umbrella/652289452,15.18,,0,,,Clothing
"E-joy Yellow WloveTravel Inverted Double Layer Waterproof Reverse Folding Umbrella, Upside-Down Travel Umbrella for Rain Sun",https://www.walmart.com/ip/E-joy-Yellow-WloveTravel-Inverted-Double-Layer-Waterproof-Reverse-Folding-Umbrella-Upside-Down-Travel-Umbrella-for-Rain-Sun/376997987,18.99,5.0,2,,,Clothing
Inverted Umbrella Windproof Anti-Uv Automatic Folding Umbrella Night Reflective Strip Auto Reverse Umbrella,https://www.walmart.com/ip/Inverted-Umbrella-Windproof-Anti-Uv-Automatic-Folding-Umbrella-Night-Reflective-Strip-Auto-Reverse-Umbrella/537557714?variantFieldId=actual_color,24.35,,0,,,Clothing
Kids Baby Sun Umbrella Parasol Buggy Pushchair Pram Stroller Shade Canopy Covers,https://www.walmart.com/ip/Kids-Baby-Sun-Umbrella-Parasol-Buggy-Pushchair-Pram-Stroller-Shade-Canopy-Covers/416760328,25.28,,0,,,Clothing
Pudcoco Winter Baby Toddler Boy GirlRabbit Crochet Ear Beanie Warm Hat Cap,https://www.walmart.com/ip/Pudcoco-Winter-Baby-Toddler-Boy-GirlRabbit-Crochet-Ear-Beanie-Warm-Hat-Cap/195865346?variantFieldId=actual_color,5.39,,0,Description:,,
Pudcoco Kids Baby Girls Hat Lace Baby Cap Summer Princess Hat With Bow Beanies,https://www.walmart.com/ip/Pudcoco-Kids-Baby-Girls-Hat-Lace-Baby-Cap-Summer-Princess-Hat-With-Bow-Beanies/607224383?variantFieldId=actual_color,5.39,,0,,,Clothing
"Vonzipper Adult Hotwax Sunglasses,OS,Yellow/Green",https://www.walmart.com/ip/VonZipper-Adult-Booker-Sunglasses-OS-Black/420758458,100.00,,0,,,Clothing
Double-Layer Anti-Glare Lenses Ski Night Vision Goggles Mask Lens Anti-Fog Ski Snowboard Winter Ice Snow Sports Eyewear Skiing Glasses,https://www.walmart.com/ip/Double-Layer-Anti-Glare-Lenses-Ski-Night-Vision-Goggles-Mask-Lens-Anti-Fog-Ski-Snowboard-Winter-Ice-Snow-Sports-Eyewear-Skiing-Glasses/324197045,18.49,,0,,,Clothing
Motorcycle Helmet Dustproof Sand Proof Goggles Windproof Ski Goggles,https://www.walmart.com/ip/Motorcycle-Helmet-Dustproof-Sand-Proof-Goggles-Windproof-Ski-Goggles/439236601,11.17,,0,,,Clothing
AUTCARIBLE Children Neck Gaiter Bandana Headwear Windproof Face Cover,https://www.walmart.com/ip/AUTCARIBLE-Children-Neck-Gaiter-Bandana-Headwear-Windproof-Face-Cover/983511919,11.49,,0,,,Clothing
AUTCARIBLE Children Neck Gaiter Bandana Headwear Windproof Face Cover,https://www.walmart.com/ip/AUTCARIBLE-Children-Neck-Gaiter-Bandana-Headwear-Windproof-Face-Cover/907483282,11.99,,0,,,Clothing
AUTCARIBLE Silver silk star personality knitted ski hat Autumn and winter men and women outdoor warm vintage cuff hat,https://www.walmart.com/ip/AUTCARIBLE-Silver-silk-star-personality-knitted-ski-hat-Autumn-and-winter-men-and-women-outdoor-warm-vintage-cuff-hat/311879248,11.69,,0,,,Clothing
Ab Roller Portable Com,https://www.walmart.com/ip/Ab-Roller-Portable-Com/539882287?variantFieldId=actual_color,52.82,,0,,,Clothing
Outdoor Drifting SwiMMing inflatable Waterproof Bag Backpack 60L,https://www.walmart.com/ip/Outdoor-Drifting-SwiMMing-inflatable-Waterproof-Bag-Backpack-60L/664345475,55.23,,0,,,Clothing
Outdoor Travel Bucket Hat,https://www.walmart.com/ip/Outdoor-Travel-Bucket-Hat/574932623,15.16,,0,,,Clothing
Quick-Drying Polyester Cycling Hat Riding Hat for Men And Women,https://www.walmart.com/ip/Quick-Drying-Polyester-Cycling-Hat-Riding-Hat-for-Men-And-Women/129427555,13.19,,0,,,Clothing
"DreamWorks Trolls Tiny Diamond's Rockin' Shades, for Ages 4+",https://www.walmart.com/ip/DreamWorks-Trolls-Tiny-Diamond-s-Rockin-Shades-for-Ages-4/477020469?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:N9M2_9xIwIxenWPbj9Khy539y8zouNJJSe3QWUkWKZNIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAzWgq2RZMjIf8vf_LzTavtwReal54X2sVDfIi_t-YjKP3aFZCMVRxXNGYPCn89XFvToPEZg33dU94g9smImiLmw-RGolxyl-b1eQpq4cIdaDlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=1&wpa_plmt=__plmt__&wpa_aduid=__aduid__,6.97,4.5,25,,,Clothing
"2 Layer Washable Fashion Sequin Mask for Women Lady, Reusable with Pocket and Adjustable Ear Loop, Pink, CLEANBREATH™",https://www.walmart.com/ip/2-Layer-Washable-Fashion-Sequin-Mask-for-Women-Lady-Reusable-with-Pocket-and-Adjustable-Ear-Loop-Pink-CLEANBREATH/660607073,7.95,4.6,19,"2 Layer Washable Fashion Sequin Mask for Women Lady, Reusable with Pocket and Adjustable Ear Loop, Pink, CLEANBREATH™ ","【BUILT-IN FILTER POCKETS】Provide flexibility for wearer to add filters for extra protection , 【ADJUSTABLE EAR LOOPS】Fit wearer perfectly",
50 Pcs Breathable Non Woven Ear Loop Disposable 3 Ply Face Masks 50-Count,https://www.walmart.com/ip/50-Pcs-Breathable-Non-Woven-Ear-Loop-Disposable-3-Ply-Face-Masks-50-Count/847914367,9.99,3.6,12,Elastic head band provided to fit most all size faces. 50 masks included with your purchase. 3-ply ear loop mask provides breathability. Intended for single use only.,"Elastic headband expands to fit most sizes and wraps around your ears,One size fits all design for all age groups, easy to use and conforms most sizes,Breathable Fabric intended for daily use and reduce suffocation due to long periods of use,3 Ply Design layers provide adequate safety, lightweight fabric,Non Woven materials, easier to breathe through",Health
True Skin 20 Pcs Non Woven Breathable Ear Loop Disposable 3 Ply Face Masks 20-Count,https://www.walmart.com/ip/True-Skin-20-Pcs-Non-Woven-Breathable-Ear-Loop-Disposable-3-Ply-Face-Masks-20-Count/290898194,5.99,4.1,27,Elastic head band provided to fit most all size faces. 20 masks included with your purchase. 3-ply ear loop mask provides breathability. Intended for single use only.,"Elastic headband expands to fit most sizes and wraps around your ears,   ,   ,3 Ply Design layers provide adequate safety, lightweight fabric,Non Woven materials, easier to breathe through",Health
